Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
769.01,Y-31.5880,,,,,,,188.63,14.88,256.8274009,4500,13.61987911,6.96373405,12.66823371,21.28945601,-9.363,-31.588,0,-63.176,63.176,-2,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
783.89,G04,X1.0000,,,,,,6.33,0.94,0,4500,3.042105263,1.326315789,6.663157895,21.33684211,-9.363,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
784.83,X-6.1880,,,,,,,4.79,0.95,254.3229167,4500,12.20833333,47.45833333,4.989583333,18.09375,-6.188,-31.588,3.175,0,3.175,-2,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
785.78,G04,X1.0000,,,,,,3.68,0.97,0,4500,4.091836735,7.704081633,3.755102041,26.94897959,-6.188,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
786.75,Y31.5880,,,,,,,196.61,14.69,256.8251701,4500,14.45918367,13.34353741,13.37482993,21.99455782,-6.188,31.588,0,63.176,63.176,-2,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
801.44,G04,X1.0000,,,,,,8.07,0.96,0,4500,3,8.12371134,8.319587629,28.67010309,-6.188,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
802.4,X-3.0130,,,,,,,5.69,0.94,170.4315789,4500,10.01052632,40.11578947,5.989473684,23.29473684,-3.013,31.588,3.175,0,3.175,-2,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
803.34,G04,X1.0000,,,,,,13.29,1.89,0,5074.184211,25.83157895,8.657894737,6.994736842,23.66842105,-3.013,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
805.23,F304.8,,,,,,,2.02,0.31,9.53125,5999,6.40625,9.0625,6.3125,26.03125,-3.013,31.588,0,0,0,-2,0,,0,0,,0,0,,0,Face Milling
805.54,Y-31.5880,,,,,,,170.28,12.28,304.7518308,5999,18.45240033,10.62164361,13.8551668,22.88527258,-3.013,-31.588,0,-63.176,63.176,-2,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
817.82,G04,X1.0000,,,,,,9.91,1.27,0,5998.921875,5.0859375,1.8359375,7.7421875,24.484375,-3.013,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
819.09,X0.1630,,,,,,,4.69,0.62,300.1587302,5994.079365,18.79365079,52.80952381,7.444444444,20.07936508,0.163,-31.588,3.176,0,3.176,-2,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
819.71,G04,X1.0000,,,,,,4.48,0.94,0,5999,5.463157895,8.6,4.715789474,27.97894737,0.163,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
820.65,Y31.5880,,,,,,,175.82,12.46,304.755413,5999,19.34963913,21.31034483,14.09943865,21.05292702,0.163,31.588,0,63.176,63.176,-2,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
833.11,G04,X1.0000,,,,,,8.72,0.96,0,5999,5,4.010309278,8.989690722,27.01030928,0.163,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
834.07,X3.3380,,,,,,,4.43,0.94,202.2631579,5995.631579,13.28421053,34.06315789,4.663157895,25.96842105,3.338,31.588,3.175,0,3.175,-2,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
835.01,G04,X1.0000,,,,,,8.66,0.95,0,5999,5.46875,8,9.020833333,25.01041667,3.338,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
835.96,Y-31.5880,,,,,,,157.27,9.46,406.5702218,5999,20.69271383,10.21858501,16.60718057,23.09714889,3.338,-31.588,0,-63.176,63.176,-2,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
845.42,G04,X1.0000,,,,,,6.59,0.98,0,5998.89899,5.101010101,1.97979798,6.656565657,25.5959596,3.338,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
846.4,X6.5130,,,,,,,3.19,0.63,400.640625,5994.15625,17.375,53.1875,4.984375,19.046875,6.513,-31.588,3.175,0,3.175,-2,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
847.03,G04,X1.0000,,,,,,4.85,0.95,0,5999,5.791666667,10.625,5.052083333,23.59375,6.513,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
847.98,Y31.5880,,,,,,,136.61,9.43,406.5688559,5999,20.73834746,19.34216102,14.47139831,21.56461864,6.513,31.588,0,63.176,63.176,-2,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
857.41,G04,X1.0000,,,,,,7.46,0.93,0,5998.893617,5.095744681,3.904255319,7.936170213,19.74468085,6.513,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
858.34,X9.6880,,,,,,,1.01,0.63,400.640625,5994.15625,17.875,25.71875,1.578125,24.015625,9.688,31.588,3.175,0,3.175,-2,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
858.97,G04,X1.0000,,,,,,6.6,0.97,0,5999,5.785714286,8.653061224,6.734693878,27.69387755,9.688,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
859.94,Y-31.5880,,,,,,,157.96,14.66,257.8241309,5999,17.4730743,9.630538514,10.76755283,23.1002045,9.688,-31.588,0,-63.176,63.176,-2,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
874.6,G04,X1.0000,,,,,,8.88,1.22,0,5998.918699,5.06504065,1.382113821,7.219512195,25.71544715,9.688,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
875.82,X12.8630,,,,,,,4.7,0.62,253.9047619,5994.079365,16.3968254,42.44444444,7.46031746,19.06349206,12.863,-31.588,3.175,0,3.175,-2,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
876.44,G04,X1.0000,,,,,,5.72,1.25,0,5999,6.531746032,7.722222222,4.53968254,26.20634921,12.863,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
877.69,Y31.5880,,,,,,,185.01,14.75,257.8252033,5999,18.26422764,21.42886179,12.53455285,20.96612466,12.863,31.588,0,63.176,63.176,-2,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
892.44,G04,X1.0000,,,,,,7.45,0.92,0,5998.892473,5.053763441,6.290322581,8.010752688,27.34408602,12.863,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
893.36,X16.0380,,,,,,,5.35,0.93,255.2553191,5995.702128,15.56382979,24.81914894,5.691489362,24.69148936,16.038,31.588,3.175,0,3.175,-2,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
894.29,G04,X1.0000,,,,,,7.66,0.95,6.354166667,5999,5.510416667,7.6875,7.979166667,27.33333333,16.038,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
895.24,Y-31.5880,,,,,,,135.51,6.41,601.9470405,5999,24.73520249,4.73364486,21.10747664,23.44392523,16.038,-31.588,0,-63.176,63.176,-2,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
901.65,G04,X1.0000,,,,,,7.36,0.95,6.354166667,5998.895833,5.166666667,0.6875,7.666666667,21.32291667,16.038,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
902.6,X19.2130,,,,,,,3.02,0.33,592.0588235,5989.294118,20.61764706,2.058823529,8.882352941,19.29411765,19.213,-31.588,3.175,0,3.175,-2,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
902.93,G04,X1.0000,,,,,,4.35,0.94,0,5998.894737,6.126315789,6.442105263,4.578947368,28.30526316,19.213,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
903.87,Y31.5880,,,,,,,119.98,6.3,588.3042789,5998.524564,24.0570523,35.11251981,19.01426307,21.31378764,19.213,31.588,0,63.176,63.176,-2,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
910.17,G04,X1.0000,,,,,,10.95,1.24,0,5998.92,5.144,2.8,8.76,26.944,19.213,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
911.41,X22.3880,,,,,,,3.38,0.3,590.3225806,5989.322581,22.4516129,68.87096774,10.90322581,21.06451613,22.388,31.588,3.175,0,3.175,-2,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
911.71,G04,X1.0000,,,,,,7.6,0.94,0,5998.894737,5.494736842,6.168421053,8,21.62105263,22.388,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
912.65,Y-31.5880,,,,,,,86.26,6.37,587.8589342,5998.514107,25.23981191,9.738244514,13.52037618,23.330721,22.388,-31.588,0,-63.176,63.176,-2,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
919.02,G04,X1.0000,,,,,,7.21,0.93,0,5998.893617,5.074468085,1.925531915,7.670212766,26.65957447,22.388,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
919.95,X25.5630,,,,,,,3.79,0.62,179.1428571,5993.920635,14.76190476,36.61904762,6.015873016,25.12698413,25.563,-31.588,3.175,0,3.175,-2,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
920.57,G04,X1.0000,,,,,,3.98,0.94,6.421052632,5999,5.515789474,4.031578947,4.189473684,25.56842105,25.563,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
921.51,Y31.5880,,,,,,,109.13,6.23,609.0224359,5999,23.92788462,24.52403846,17.48878205,20.49358974,25.563,31.588,0,63.176,63.176,-2,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
927.74,G04,X1.0000,,,,,,8.42,0.96,0,5998.896907,5.092783505,4.041237113,8.680412371,25.34020619,25.563,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
928.7,X28.7380,,,,,,,3.19,0.31,337.28125,5989.3125,13.84375,39.4375,9.96875,26,28.738,31.588,3.175,0,3.175,-2,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
929.01,G04,X1.0000,,,,,,10.39,1.27,6.0546875,5999,6.0859375,10.609375,8.1171875,23.3203125,28.738,31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
930.28,Y-31.5880,,,,,,,107.69,6.29,609.031746,5999,12.13809524,5.177777778,17.09365079,23.0952381,28.738,-31.588,0,-63.176,63.176,-2,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
936.57,G04,X1.0000,,,,,,7.1,0.95,6.354166667,5999,5,9.90625,7.395833333,19.34375,28.738,-31.588,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
937.52,X31.5880,Y-30.0000,,,,,,4.22,0.32,591.5151515,5999,5,32.42424242,12.78787879,20,31.588,-30,2.85,1.588,3.262551762,-2,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
937.84,G04,X1.0000,,,,,,4.23,0.94,0,5999,5,8.936842105,4.452631579,20.33684211,31.588,-30,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
938.78,Y36.5740,,,,,,,115.48,6.82,582.3133236,5999,4.865300146,9.633967789,16.90775988,20.82284041,31.588,36.574,0,66.574,66.574,-2,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
945.6,G04,X1.0000,,,,,,8.36,0.92,0,5999,4.989247312,8,8.989247312,20.53763441,31.588,36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
946.52,Z-1.0000,,,,,,,2.48,0.3,252.5806452,5999,4,8,8,39.70967742,31.588,36.574,0,0,0,-1,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
946.82,G04,X1.0000,,,,,,8.39,0.95,206.4583333,5999,4.34375,9.28125,8.739583333,29.36458333,31.588,36.574,0,0,0,-1,0,,0,0,,0,0,Dwell,0,Face Milling
947.77,G00,X-31.5880,Y-36.5740,,,,,15.43,0.32,19219.39394,5999,5,97.48484848,46.75757576,31.03030303,-31.588,-36.574,-63.176,-73.148,96.65317832,-1,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
948.09,G04,X1.0000,,,,,,3.43,0.93,0,5999,4.64893617,7.936170213,3.64893617,33.10638298,-31.588,-36.574,0,0,0,-1,0,,0,0,,0,0,Dwell,0,Face Milling
949.02,Z-3.0000,,,,,,,3.85,1.92,55.31088083,5999,4.834196891,3,1.994818653,11.53367876,-31.588,-36.574,0,0,1,-3,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Face Milling
950.94,G04,X1.0000,,,,,,1.66,0.94,0,5999,5.010526316,2.989473684,1.747368421,19.66315789,-31.588,-36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
951.88,Y30.0000,,,,,,,556.82,52.41,75.98550172,5999,16.56791301,11.98340328,10.62228157,19.17436093,-31.588,30,0,66.574,66.574,-3,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
1004.29,G04,X1.0000,,,,,,6.9,0.92,0,5998.892473,5.010752688,13.13978495,7.419354839,22.65591398,-31.588,30,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1005.21,X-28.4130,Y31.5880,,,,,,31.67,2.89,68.34137931,5997.862069,12.06206897,23.44137931,10.92068966,20.77931034,-28.413,31.588,3.175,1.588,3.549981549,-3,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
1008.1,G04,X1.0000,,,,,,17.62,2.19,0,4259.272727,24.8,10.07727273,8.009090909,19.77727273,-28.413,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1010.29,Y-31.5880,,,,,,,610.5,49.69,75.98470825,1503.452716,9.745472837,9.32555332,12.28370221,15.05050302,-28.413,-31.588,0,-63.176,63.176,-3,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
1059.98,G04,X1.0000,,,,,,6.72,0.95,0,1499,2,2.104166667,7,18,-28.413,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1060.93,X-25.2380,,,,,,,18.87,2.88,59.8615917,1500.107266,9.581314879,36.04152249,6.529411765,14.183391,-25.238,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1063.81,G04,X1.0000,,,,,,3.01,0.96,0,1499.103093,2.082474227,5.12371134,3.103092784,23.93814433,-25.238,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1064.77,Y31.5880,,,,,,,542.27,49.84,75.98475426,1502.791374,10.40682046,14.76349047,10.8780341,16.2888666,-25.238,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1114.61,G04,X1.0000,,,,,,6.79,0.96,0,1499,2.020618557,1.680412371,7,23.68041237,-25.238,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1115.57,X-22.0630,,,,,,,7.11,2.54,75.70196078,1499.039216,9.843137255,32.36078431,2.788235294,22.36862745,-22.063,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1118.11,G04,X1.0000,,,,,,7.82,0.93,0,1502.297872,2.70212766,7.670212766,8.319148936,20.67021277,-22.063,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1119.04,Y-31.5880,,,,,,,463.87,37.5,101.8488403,1502.58571,11.20901093,10.59237537,12.36656891,22.22767262,-22.063,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1156.54,G04,X1.0000,,,,,,5.63,0.93,0,1499,2.021276596,4.287234043,5.989361702,20,-22.063,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1157.47,X-18.8880,,,,,,,14.42,1.87,101.4574468,1499.053191,10.65957447,38.27659574,7.670212766,14.4787234,-18.888,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1159.34,G04,X1.0000,,,,,,3.63,1.28,0,1501.48062,3.558139535,8.341085271,2.813953488,21.21705426,-18.888,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1160.62,Y31.5880,,,,,,,408.36,37.25,101.9726248,1503.251208,11.25389157,13.77536232,10.95974235,15.07917338,-18.888,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1197.87,G04,X1.0000,,,,,,7.03,0.95,0,1499,2.020833333,1.135416667,7.322916667,23.98958333,-18.888,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1198.82,X-15.7130,,,,,,,3.6,1.91,101.46875,1499.052083,10.29166667,35.16145833,1.875,22.3125,-15.713,31.588,3.175,0,3.175,-3,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
1200.73,G04,X1.0000,,,,,,10.93,1.23,0,1501.5,3.080645161,5.290322581,8.814516129,20.25806452,-15.713,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1201.96,Y-31.5880,,,,,,,372.28,29.85,126.9574682,1502.804421,12.42029471,7.184862693,12.46751507,22.53650368,-15.713,-31.588,0,-63.176,63.176,-3,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
1231.81,G04,X1.0000,,,,,,6.32,0.94,0,1499,2.031578947,2.347368421,6.652631579,20.33684211,-15.713,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1232.75,X-12.5380,,,,,,,8.47,1.62,126.2208589,1507.159509,11.52760736,28.90184049,5.196319018,14.6993865,-12.538,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1234.37,G04,X1.0000,,,,,,3.04,0.97,0,1502.265306,3.06122449,4.102040816,3.102040816,22.03061224,-12.538,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1235.34,Y31.5880,,,,,,,338.72,30.1,126.1481235,1502.111923,12.45001661,14.68880771,11.2494188,14.65293922,-12.538,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1265.44,G04,X1.0000,,,,,,6.38,0.95,0,1499,2.041666667,0.447916667,6.645833333,23.65625,-12.538,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1266.39,X-9.3630,,,,,,,4.78,1.57,126.1962025,1503.113924,11.17721519,32.81012658,3.025316456,22.22151899,-9.363,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1267.96,G04,X1.0000,,,,,,7.99,0.94,0,1502.368421,2.747368421,5.031578947,8.410526316,20.01052632,-9.363,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1268.9,Y-31.5880,,,,,,,332,25.05,151.679569,1503.652833,13.45211492,7.111332801,13.24820431,22.01516361,-9.363,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1293.95,G04,X1.0000,,,,,,6.76,0.95,0,1499,2.020833333,1.666666667,7.041666667,19.35416667,-9.363,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1294.9,X-6.1880,,,,,,,10,1.29,150.8307692,1506.538462,11.28461538,26.35384615,7.692307692,14.97692308,-6.188,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1296.19,G04,X1.0000,,,,,,3.35,1.26,0,1501.440945,4.039370079,3.031496063,2.637795276,22.2519685,-6.188,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1297.45,Y31.5880,,,,,,,288.25,24.89,151.9389558,1502.64257,13.49277108,12.32931727,11.57630522,15.14457831,-6.188,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1322.34,G04,X1.0000,,,,,,7.37,0.91,0,1499,2.032608696,0.282608696,8.010869565,23.30434783,-6.188,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1323.25,X-3.0130,,,,,,,7.38,1.52,126.496732,1502.986928,11.35947712,35.66666667,4.823529412,23.37908497,-3.013,31.588,3.175,0,3.175,-3,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
1324.77,G04,X1.0000,,,,,,16.39,1.89,0,2908.431579,14.27894737,5.531578947,8.626315789,22.76315789,-3.013,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1326.66,Y-31.5880,,,,,,,325.35,16.52,228.8656987,4500,13.07259528,7.765275257,19.68239564,22.43799153,-3.013,-31.588,0,-63.176,63.176,-3,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
1343.18,G04,X1.0000,,,,,,9.11,1.29,0,4500,3.061538462,2.053846154,7.007692308,22.21538462,-3.013,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1344.47,X0.1630,,,,,,,3.3,0.65,225.530303,4500,13.01515152,56.12121212,5,18.46969697,0.163,-31.588,3.176,0,3.176,-3,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
1345.12,G04,X1.0000,,,,,,5.2,1.27,0,4500,4.328125,7.78125,4.0625,26.2109375,0.163,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1346.39,Y31.5880,,,,,,,205.87,16.56,228.8617984,4500,14.42124321,14.38020519,12.42426071,19.5950513,0.163,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1362.95,G04,X1.0000,,,,,,7.63,0.94,0,4500,3.031578947,6.547368421,8.031578947,27.66315789,0.163,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1363.89,X3.3380,,,,,,,13.25,0.94,220.8631579,4500,11.57894737,24.63157895,13.94736842,21.69473684,3.338,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1364.83,G04,X1.0000,,,,,,7.84,0.94,0,4500,4.052631579,7,8.252631579,20,3.338,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1365.77,Y-31.5880,,,,,,,226.48,12.76,296.0156617,4500,16.04620204,9.380579483,17.73531715,20.8770556,3.338,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1378.53,G04,X1.0000,,,,,,6.72,0.95,0,4500,3.083333333,1.479166667,7,20.64583333,3.338,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1379.48,X6.5130,,,,,,,5,0.62,300.1587302,4500,14.34920635,7.984126984,7.936507937,18.12698413,6.513,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1380.1,G04,X1.0000,,,,,,3.4,0.96,0,4500,3.783505155,5.989690722,3.505154639,26.94845361,6.513,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1381.06,Y31.5880,,,,,,,175.77,12.51,297.2044728,4500,16.40095847,19.26038339,14.03913738,20.01677316,6.513,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1393.57,G04,X1.0000,,,,,,8.53,0.94,0,4500,3,6.021052632,8.978947368,28.32631579,6.513,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1394.51,X9.6880,,,,,,,7.74,0.93,201.1702128,4500,11.20212766,28.79787234,8.234042553,22.63829787,9.688,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
1395.44,G04,X1.0000,,,,,,7.62,0.95,0,4500,3.46875,4.395833333,7.9375,19.6875,9.688,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1396.39,Y-31.5880,,,,,,,193.18,10.2,372.25857,4500,17.7639569,8.115572968,18.92066601,22.12732615,9.688,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
1406.59,G04,X1.0000,,,,,,6.04,0.95,0,4500,3.104166667,2.197916667,6.291666667,22.98958333,9.688,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1407.54,X12.8630,,,,,,,1.9,0.62,362.2539683,4500,14.38095238,55.3015873,3.015873016,20.14285714,12.863,-31.588,3.175,0,3.175,-3,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1408.16,G04,X1.0000,,,,,,2.63,0.96,0,4500,3.474226804,5.515463918,2.711340206,27.96907216,12.863,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1409.12,Y31.5880,,,,,,,118.75,9.89,380.6151515,4500,18.07979798,15.13232323,11.99494949,20.71515152,12.863,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1419.01,G04,X1.0000,,,,,,10.27,1.24,0,4500,3.088,8.128,8.216,28.4,12.863,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1420.25,X16.0380,,,,,,,0.37,0.31,370.03125,4500.3125,13.96875,51.875,1.15625,18.0625,16.038,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1420.56,G04,X1.0000,,,,,,8.89,1.25,9.658730159,4502.539683,5.873015873,8.523809524,7.055555556,20.02380952,16.038,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1421.81,Y-31.5880,,,,,,,247.49,14.68,256.8250511,4500,16.33219877,9.441116406,16.84751532,20.57385977,16.038,-31.588,0,-63.176,63.176,-3,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
1436.49,G04,X1.0000,,,,,,6.19,0.92,0,4500,3,0.655913978,6.655913978,20.68817204,16.038,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
1437.41,X19.2130,,,,,,,11.83,0.92,171.3333333,4500,10.96774194,54.47311828,12.72043011,21.70967742,19.213,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
