Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1536.69,G02,X-33.7630,Y-22.6770,R4.7630,,,,11.79,0.9,226.4835165,4500,8.956043956,34.83516484,12.95604396,21.08791209,-33.763,-22.677,-1.305,3.275,3.611310802,-10,0,Climb,0.3,0.6,1,0.16,0.16,Cut with Feed,3.611310802,Contouring
1537.59,G04,X1.0000,,,,,,4.22,1.2,0,4500,3.537190083,13.09090909,3.487603306,25.76033058,-33.763,-22.677,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1538.79,Y2.1620,,,,,,,77.4,6.6,228.6535552,4500.438729,12.67322239,10.48260212,11.70953101,19.87594554,-33.763,2.162,0,24.839,24.839,-10,0,Climb,2.7,28.9,1,75.41,75.41,Cut with Feed,24.839,Contouring
1545.39,G04,X1.0000,,,,,,4.97,0.91,0,4500,3.413043478,17.33695652,5.402173913,27.55434783,-33.763,2.162,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1546.3,Y27.0000,,,,,,,85.54,6.56,228.651446,4500,12.85083714,9.97108067,13.01978691,20.33637747,-33.763,27,0,24.838,24.838,-10,0,Climb,2.7,28.9,1,69.52,69.52,Cut with Feed,24.838,Contouring
1552.86,G04,X1.0000,,,,,,6.6,0.92,0,4500,3.35483871,17.87096774,7.096774194,26.65591398,-33.763,27,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1553.78,G02,X-27.0000,Y33.7630,R6.7630,,,,38.85,3.03,211.6677632,4500,9.292763158,26.74013158,12.77960526,24.98026316,-27,33.763,6.763,6.763,10.62329556,-10,0,Climb,4.7,4.6,1,11.38,11.38,Cut with Feed,10.62329556,Contouring
1556.81,G04,X1.0000,,,,,,7.79,0.89,0,4500,3.411111111,8.611111111,8.655555556,21.66666667,-27,33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1557.7,X22.0250,,,,,,,69.58,13.04,226.9394636,4500,12.51494253,29.24137931,5.331800766,25.6789272,22.025,33.763,49.025,0,49.025,-10,0,Climb,51.8,2.7,1,143.28,143.28,Cut with Feed,49.025,Contouring
1570.74,G04,X1.0000,,,,,,7.48,0.89,0,4500,3.355555556,10,8.311111111,19.66666667,22.025,33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1571.63,G02,X26.1890,Y31.3100,R4.7630,,,,6.27,1.49,190.2733333,4500,8.913333333,34.11333333,4.18,25.1,26.189,31.31,4.164,-2.453,5.068616737,-10,0,Climb,0,0,1,0,0,Air-Cut,5.068616737,Contouring
1573.12,G04,X1.0000,,,,,,2.74,1.19,0,4500,3.841666667,8.066666667,2.283333333,18.84166667,26.189,31.31,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1574.31,X33.1650,Y18.7330,,,,,,48.38,3.88,222.8329049,4500,13.33933162,20.71722365,12.43701799,24.73521851,33.165,18.733,6.976,-12.577,14.3821245,-10,0,Climb,9.6,15.8,1,52.83,52.83,Cut with Feed,14.3821245,Contouring
1578.19,G04,X1.0000,,,,,,3.73,0.9,0,4500,3.384615385,7.406593407,4.098901099,17.3956044,33.165,18.733,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1579.09,G02,X33.7630,Y16.4230,R4.7630,,,,7.08,0.61,225.3064516,4500,8.935483871,8.677419355,11.41935484,22.96774194,33.763,16.423,0.598,-2.31,2.41183323,-10,0,Climb,0,0,1,0,0,Air-Cut,2.41183323,Contouring
1579.7,G04,X1.0000,,,,,,5.29,1.21,0,4500,3.754098361,12.44262295,4.336065574,18.23770492,33.763,16.423,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1580.91,Y-25.0000,,,,,,,131.73,10.93,228.7906764,4500,12.56946984,7.347349177,12.04113346,24.57129799,33.763,-25,0,-41.423,41.423,-10,0,Climb,2.7,45.5,1,120.72,120.72,Cut with Feed,41.423,Contouring
1591.84,G04,X1.0000,,,,,,6.24,0.91,0,4500,3.413043478,16.93478261,6.782608696,17.36956522,33.763,-25,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1592.75,G02,X25.0000,Y-33.7630,R8.7630,,,,52.15,3.64,222.9479452,4500,11.90410959,31.01643836,14.28767123,20.85753425,25,-33.763,-8.763,-8.763,13.76488821,-10,0,Climb,6.7,6,1,24.54,24.54,Cut with Feed,13.76488821,Contouring
1596.39,G04,X1.0000,,,,,,10.3,1.21,0,4500,3.836065574,8.491803279,8.442622951,21.95081967,25,-33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1597.6,X-14.4550,,,,,,,59.81,10.33,228.77853,4500,12.96421663,31.35880077,5.784332689,19.29206963,-14.455,-33.763,-39.455,0,39.455,-10,0,Climb,43.6,2.7,1,118.79,118.79,Cut with Feed,39.455,Contouring
1607.93,G04,X1.0000,,,,,,6.46,0.92,0,4500,3.35483871,7.279569892,6.946236559,24.02150538,-14.455,-33.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1608.85,G02,X-16.3540,Y-33.3680,R4.7630,,,,0.94,0.6,112.6229508,4500,8.967213115,37.19672131,1.540983607,20.95081967,-16.354,-33.368,-1.899,0.395,1.953305028,-10,0,Climb,0,0,1,0,0,Air-Cut,1.953305028,Contouring
1609.45,G04,X1.0000,,,,,,3.95,1.18,0,4500,4.31092437,10.98319328,3.319327731,22.75630252,-16.354,-33.368,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1610.63,X-30.8990,Y-27.0440,,,,,,42.77,4.17,228.4521531,4500,11.31339713,29.12440191,10.23205742,19.63875598,-30.899,-27.044,-14.545,6.324,15.8603279,-10,0,Climb,14.3,9,1,65.71,65.71,Cut with Feed,15.8603279,Contouring
1614.8,G04,X1.0000,,,,,,3.59,0.89,0,4500,3,8.955555556,3.988888889,26.65555556,-30.899,-27.044,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1615.69,G02,X-32.4580,Y-25.9520,R4.7630,,,,3.99,0.6,112.8196721,4500,3,19.06557377,6.540983607,26,-32.458,-25.952,-1.559,1.092,1.916302075,-10,0,Climb,0,0,1,0,0,Air-Cut,1.916302075,Contouring
1616.29,G04,X1.0000,,,,,,5.17,1.17,0,4500,3,12.00847458,4.381355932,25.5,-32.458,-25.952,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1617.46,X-34.7630,Y-28.1350,,,,,,13.71,0.91,226.5108696,4500,3,30.45652174,14.90217391,24.33695652,-34.763,-28.135,-2.305,-2.183,3.174667542,-10,0,Climb,0,0,1,0,0,Air-Cut,3.174667542,Contouring
1618.37,G04,X1.0000,,,,,,5.41,0.88,0,4500,3,9.247191011,6.078651685,24,-34.763,-28.135,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1619.25,X-39.7630,Y-22.8570,,,,,,30.88,2.1,196.4407583,4500,3,31.60663507,14.63507109,25.73459716,-39.763,-22.857,-5,5.278,7.270301507,-10,0,Climb,0,0,1,0,0,Air-Cut,7.270301507,Contouring
1621.35,G04,X1.0000,,,,,,2.75,0.91,0,4500,3,8.97826087,2.989130435,26.76086957,-39.763,-22.857,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1622.26,Z-8.0000,,,,,,,20.2,5.04,23.56435644,4500,3,6.930693069,4,40.12871287,-39.763,-22.857,0,0,0,-8,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Contouring
1627.3,G04,X1.0000,,,,,,7.05,2.08,97.24880383,4500,3,7.583732057,3.373205742,29.86124402,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1629.38,X28.7240,Y39.7630,,,,,,14.61,0.29,19647.5,4500,3,99.26666667,48.7,26,28.724,39.763,68.487,62.62,92.79942656,-8,0,,51.5,48.3,0,590.99,0,No Cut - Rapid motion,92.79942656,Contouring
1629.67,G04,X1.0000,,,,,,5.55,0.88,48.15730337,4500,3,8.011235955,6.235955056,26.1011236,28.724,39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1630.55,Z-8.0000,,,,,,,2.17,0.3,4147.741935,4500,3,3.096774194,7,34.35483871,28.724,39.763,0,0,0,-8,0,,0,0,0,0,0,,0,Contouring
1630.85,G04,X1.0000,,,,,,6.43,0.91,0,4500,3,7.02173913,6.989130435,20.04347826,28.724,39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1631.76,Z-11.0000,,,,,,,41.87,7.23,24.96546961,4500,3,4.482044199,5.783149171,11.21961326,28.724,39.763,0,0,4,-11,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,4,Contouring
1638.99,G04,X1.0000,,,,,,6.75,1.21,0,4500,3,0.770491803,5.532786885,20.52459016,28.724,39.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1640.2,X31.7120,Y34.4440,,,,,,8.94,1.2,302.4793388,4500,6.26446281,39.33057851,7.388429752,21.95041322,31.712,34.444,2.988,-5.319,6.100811831,-11,0,,3.8,1.9,0,5.66,0,Cut with Feed,6.100811831,Contouring
1641.4,G04,X1.0000,,,,,,1.85,0.88,0,4500,3.359550562,9.842696629,2.078651685,16.69662921,31.712,34.444,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1642.28,X31.7430,Y34.3900,,,,,,2.8,0.31,64.90625,4500,5.90625,24.46875,8.75,19.03125,31.743,34.39,0.031,-0.054,0.06226556,-11,0,,0,0,0,0,0,Air-Cut,0.06226556,Contouring
1642.59,G04,X1.0000,,,,,,0.97,0.91,0,4500,3.086956522,8.152173913,1.054347826,20.68478261,31.743,34.39,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1643.5,X34.7630,Y28.9450,,,,,,12.87,1.22,302.5203252,4500,8.959349593,29.03252033,10.46341463,22.99186992,34.763,28.945,3.02,-5.445,6.226429555,-11,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.226429555,Contouring
1644.72,G04,X1.0000,,,,,,2.74,0.91,0,4500,3.326086957,8.608695652,2.97826087,18.32608696,34.763,28.945,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1645.63,X39.7630,,,,,,,3.58,1.19,226.2083333,4500,3,26.6,2.983333333,16.25833333,39.763,28.945,5,0,5,-11,0,,0,0,0,0,0,Air-Cut,5,Contouring
1646.82,G04,X1.0000,,,,,,1.53,1.22,0,4500,3,7.967479675,1.243902439,17.92682927,39.763,28.945,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1648.04,Z-8.0000,,,,,,,8.48,7.25,24.96556474,4500,3,6.505509642,1.168044077,39.19972452,39.763,28.945,0,0,0,-8,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1655.29,G04,X1.0000,,,,,,2.51,1.82,41.26229508,4500,3,6.650273224,1.371584699,29.96721311,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1657.11,X22.2050,Y39.7630,,,,,,20.78,0.3,7307.419355,4500,3,149.4516129,67.03225806,27,22.205,39.763,-17.558,10.818,20.62310568,-8,0,,0,0,0,0,0,No Cut - Rapid motion,20.62310568,Contouring
1657.41,G04,X1.0000,,,,,,11.67,2.08,0,4500,3,2.866028708,5.583732057,23.15789474,22.205,39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1659.49,Z-11.0000,,,,,,,40.13,10.74,24.97674419,4500,3,0.469767442,3.733023256,11.00186047,22.205,39.763,0,0,4,-11,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,4,Contouring
1670.23,G04,X1.0000,,,,,,4.62,1.19,0,4500,3,0.508333333,3.85,20.60833333,22.205,39.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1671.42,X27.4830,Y34.7630,,,,,,10.75,1.49,302.9666667,4500,6.193333333,34.66,7.166666667,21.78,27.483,34.763,5.278,-5,7.270301507,-11,0,,7.2,1.6,0,8.62,0,Cut with Feed,7.270301507,Contouring
1672.91,G04,X1.0000,,,,,,1.95,0.9,0,4500,3.395604396,7.461538462,2.142857143,16.37362637,27.483,34.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1673.81,G02,X28.9660,Y32.8500,R7.9380,,,,6.02,0.6,268.0327869,4500,12.85245902,33.13114754,9.868852459,21.91803279,28.966,32.85,1.483,-1.913,2.429984745,-11,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
1674.41,G04,X1.0000,,,,,,2.52,0.89,0,4500,3.355555556,8.922222222,2.8,16.68888889,28.966,32.85,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1675.3,X34.7630,Y22.3990,,,,,,25.64,2.71,253.4926471,4500,11.01470588,36.69852941,9.426470588,21.45220588,34.763,22.399,5.797,-10.451,11.95109242,-11,0,,6.8,12.9,0,38.11,0,Cut with Feed,11.95109242,Contouring
1678.01,G04,X1.0000,,,,,,3.34,0.9,0,4500,3,6.296703297,3.67032967,16.34065934,34.763,22.399,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1678.91,X39.7630,,,,,,,5.08,1.19,279.7083333,4500,3,30.28333333,4.233333333,16.25833333,39.763,22.399,5,0,5,-11,0,,0,0,0,0,0,Air-Cut,5,Contouring
1680.1,G04,X1.0000,,,,,,2.12,0.9,0,4500,3,6.010989011,2.32967033,17.23076923,39.763,22.399,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1681,Z-8.0000,,,,,,,9.81,7.15,24.9650838,4500,3,6.248603352,1.370111732,39.66061453,39.763,22.399,0,0,0,-8,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1688.15,G04,X1.0000,,,,,,3.16,2.1,95.78672986,4500,3,5.805687204,1.497630332,30.52606635,39.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1690.25,X-29.0720,Y-39.7630,,,,,,13.94,0.3,19559.03226,4500,3,110.0322581,44.96774194,25.06451613,-29.072,-39.763,-68.835,-62.162,92.74897018,-8,0,,49.9,47.1,0,576.43,0,No Cut - Rapid motion,92.74897018,Contouring
1690.55,G04,X1.0000,,,,,,11.06,2.11,0,4500,3,5.867924528,5.216981132,20.56603774,-29.072,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1692.66,Z-11.0000,,,,,,,32.69,10.98,24.86806187,4500,3,2.73066424,2.974522293,11.21929026,-29.072,-39.763,0,0,4,-11,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,4,Contouring
1703.64,G04,X1.0000,,,,,,2.74,0.86,0,4500,3,2,3.149425287,21.3908046,-29.072,-39.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1704.5,Y-34.7630,,,,,,,21.28,1.22,230.6097561,4500,7.691056911,2.81300813,17.30081301,21.97560976,-29.072,-34.763,0,5,5,-11,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
1705.72,G04,X1.0000,,,,,,3.9,0.9,0,4500,3.406593407,13.25274725,4.285714286,26.31868132,-29.072,-34.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1706.62,X-33.4300,Y-32.8680,,,,,,6.54,1.2,229.9752066,4500,7.247933884,47.88429752,5.404958678,24.52892562,-33.43,-32.868,-4.358,1.895,4.75217729,-11,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
1707.82,G04,X1.0000,,,,,,2.5,0.89,0,4500,3,7.577777778,2.777777778,27,-33.43,-32.868,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1708.71,G02,X-33.9850,Y-32.6080,R11.1130,,,,2.93,0.29,294.8333333,4500,3,28.3,9.766666667,27,-33.985,-32.608,-0.555,0.26,0.612960231,-11,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
1709,G04,X1.0000,,,,,,3.41,0.9,0,4500,3,6.989010989,3.747252747,27,-33.985,-32.608,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1709.9,X-39.7630,Y-29.7090,,,,,,16.24,1.5,289.6357616,4500,3,35.41721854,10.75496689,27,-39.763,-29.709,-5.778,2.899,6.464478711,-11,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
1711.4,G04,X1.0000,,,,,,3.98,0.91,0,4500,3,6.641304348,4.326086957,27.4673913,-39.763,-29.709,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1712.31,Z-8.0000,,,,,,,30.71,7.44,24.18791946,4500,3,6.804026846,4.122147651,39.2,-39.763,-29.709,0,0,0,-8,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1719.75,G04,X1.0000,,,,,,6.34,1.83,19.8423913,4500,3,7.711956522,3.445652174,30.06521739,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1721.58,X-21.1080,Y-39.7630,,,,,,8.74,0.31,3536.90625,4500,3,72.0625,27.3125,25.96875,-21.108,-39.763,18.655,-10.054,21.19178947,-8,0,,0,0,0,0,0,No Cut - Rapid motion,21.19178947,Contouring
1721.89,G04,X1.0000,,,,,,7.72,1.85,0,4500,3,2.215053763,4.150537634,22.10215054,-21.108,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1723.74,Z-11.0000,,,,,,,31.63,11.03,24.32065217,4500,3,0.644927536,2.865036232,11.04257246,-21.108,-39.763,0,0,4,-11,-3,,0,0,0,71.25573925,0,Air-cut in Z while plunging,4,Contouring
1734.77,G04,X1.0000,,,,,,2.57,0.9,0,4500,3,1.32967033,2.824175824,20.36263736,-21.108,-39.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1735.67,Y-34.7630,,,,,,,24.91,1.22,225.6504065,4500,8.300813008,9.471544715,20.25203252,21.52845528,-21.108,-34.763,0,5,5,-11,0,Climb,7.1,1.6,1,8.61,8.61,Cut with Feed,5,Contouring
1736.89,G04,X1.0000,,,,,,3.03,0.88,0,4500,3.741573034,5.157303371,3.404494382,26.98876404,-21.108,-34.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1737.77,X-32.1650,Y-29.9560,,,,,,34.85,2.68,281.4498141,4500,12.60594796,30.48698885,12.95539033,21.35315985,-32.165,-29.956,-11.057,4.807,12.05672003,-11,0,Climb,12.4,6.4,1,41.06,41.06,Cut with Feed,12.05672003,Contouring
1740.45,G04,X1.0000,,,,,,1.87,0.88,0,4500,3.011235955,8.011235955,2.101123596,27,-32.165,-29.956,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1741.33,G02,X-34.7630,Y-28.1350,R7.9380,,,,6.09,0.6,300,4500,3.983606557,32.81967213,9.983606557,26.49180328,-34.763,-28.135,-2.598,1.821,3.194145675,-11,0,Climb,1.3,0.7,1,0.31,0.31,Cut with Feed,3.194145675,Contouring
1741.93,G04,X1.0000,,,,,,5.55,1.23,0,4500,3.072580645,11.08064516,4.475806452,26,-34.763,-28.135,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1743.16,X-32.4580,Y-25.9520,,,,,,2.82,0.61,300.0806452,4500,16.25806452,77.5483871,4.548387097,24.08064516,-32.458,-25.952,2.305,2.183,3.174667542,-11,0,Climb,3.9,5.2,1,13.2,13.2,Cut with Feed,3.174667542,Contouring
1743.77,G04,X1.0000,,,,,,4.69,0.91,0,4500,4.27173913,4.543478261,5.097826087,26.64130435,-32.458,-25.952,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1744.68,G02,X-33.7630,Y-22.6770,R4.7630,,,,15.66,0.9,201.0989011,4500,8.582417582,12.03296703,17.20879121,20.43956044,-33.763,-22.677,-1.305,3.275,3.611310802,-11,0,Climb,0.3,0.6,1,0.16,0.16,Cut with Feed,3.611310802,Contouring
1745.58,G04,X1.0000,,,,,,3.58,0.88,0,4500,3.685393258,14.30337079,4.02247191,27.3258427,-33.763,-22.677,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1746.46,Y2.1620,,,,,,,63.19,5.19,286.2307692,4500,14.15,14.13076923,12.15192308,21.54807692,-33.763,2.162,0,24.839,24.839,-11,0,Climb,2.7,28.9,1,75.41,75.41,Cut with Feed,24.839,Contouring
1751.65,G04,X1.0000,,,,,,5.61,0.87,0,4500,3.420454545,17.35227273,6.375,27.97727273,-33.763,2.162,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1752.52,Y27.0000,,,,,,,67.78,5.07,291.5255906,4500,14.68307087,14.90551181,13.34251969,21.30708661,-33.763,27,0,24.838,24.838,-11,0,Climb,2.7,28.9,1,69.52,69.52,Cut with Feed,24.838,Contouring
1757.59,G04,X1.0000,,,,,,7.88,0.89,0,4500,3.344444444,18.28888889,8.755555556,28.01111111,-33.763,27,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1758.48,G02,X-27.0000,Y33.7630,R6.7630,,,,47.63,2.43,227.5,4500,9.946721311,22.88934426,19.5204918,26.64344262,-27,33.763,6.763,6.763,10.62329556,-11,0,Climb,4.7,4.6,1,11.38,11.38,Cut with Feed,10.62329556,Contouring
1760.91,G04,X1.0000,,,,,,8.27,0.91,0,4500,3.445652174,7.793478261,8.989130435,22.0326087,-27,33.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1761.82,X22.0250,,,,,,,78.16,9.59,304.6822917,4500,14.271875,29.1875,8.141666667,26.934375,22.025,33.763,49.025,0,49.025,-11,0,Climb,51.8,2.7,1,143.25,143.25,Cut with Feed,49.025,Contouring
1771.41,G04,X1.0000,,,,,,9.37,1.21,0,4500,3.524590164,11.83606557,7.680327869,20.97540984,22.025,33.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1772.62,G02,X26.1890,Y31.3100,R4.7630,,,,1.84,0.88,301.5730337,4500,10.96629213,42.60674157,2.06741573,25.33707865,26.189,31.31,4.164,-2.453,5.068616737,-11,0,Climb,0,0,1,0,0,Air-Cut,5.068616737,Contouring
1773.5,G04,X1.0000,,,,,,3.5,1.2,0,4500,4.595041322,10.33884298,2.892561983,19.0661157,26.189,31.31,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1774.7,X33.1650,Y18.7330,,,,,,36.41,2.98,293.6020067,4500,15.14046823,28.57525084,12.17725753,24.38795987,33.165,18.733,6.976,-12.577,14.3821245,-11,0,Climb,9.6,15.8,1,52.83,52.83,Cut with Feed,14.3821245,Contouring
1777.68,G04,X1.0000,,,,,,2.83,0.9,0,4500,3.406593407,8.582417582,3.10989011,17.7032967,33.165,18.733,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1778.58,G02,X33.7630,Y16.4230,R4.7630,,,,5.61,0.59,299.9166667,4500,10.91666667,3.25,9.35,22.45,33.763,16.423,0.598,-2.31,2.41183323,-11,0,Climb,0,0,1,0,0,Air-Cut,2.41183323,Contouring
1779.17,G04,X1.0000,,,,,,3.53,0.92,0,4500,3.430107527,14.69892473,3.795698925,17.70967742,33.763,16.423,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1780.09,Y-25.0000,,,,,,,100.84,8.26,298.5296252,4500,14.70495768,8.259975816,12.19347037,25.1076179,33.763,-25,0,-41.423,41.423,-11,0,Climb,2.7,45.5,1,120.72,120.72,Cut with Feed,41.423,Contouring
1788.35,G04,X1.0000,,,,,,6.5,0.91,0,4500,3.641304348,16.91304348,7.065217391,17.65217391,33.763,-25,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1789.26,G02,X25.0000,Y-33.7630,R8.7630,,,,12.19,3.05,275.0980392,4500,12.65359477,46.30392157,3.983660131,20.29084967,25,-33.763,-8.763,-8.763,13.76488821,-11,0,Climb,6.7,6,1,24.54,24.54,Cut with Feed,13.76488821,Contouring
1792.31,G04,X1.0000,,,,,,7.49,0.88,0,4500,3.449438202,6.93258427,8.415730337,23.61797753,25,-33.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1793.19,X-14.4550,,,,,,,67.95,7.74,304.6064516,4500,14.91354839,31.90451613,8.767741935,19.19354839,-14.455,-33.763,-39.455,0,39.455,-11,0,Climb,43.2,2.7,1,118.26,118.26,Cut with Feed,39.455,Contouring
1800.93,G04,X1.0000,,,,,,8.56,1.18,0,4500,4.588235294,10.49579832,7.193277311,24.45378151,-14.455,-33.763,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1802.11,G02,X-16.3540,Y-33.3680,R4.7630,,,,2.44,0.61,152.5,4504.83871,9.935483871,28.70967742,3.935483871,19.59677419,-16.354,-33.368,-1.899,0.395,1.953305028,-11,0,Climb,0,0,1,0,0,Air-Cut,1.953305028,Contouring
1802.72,G04,X1.0000,,,,,,2.67,0.88,0,4500,3.460674157,8.528089888,3,24.29213483,-16.354,-33.368,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1803.6,X-30.8990,Y-27.0440,,,,,,38.21,3.28,304.0729483,4500,12.4893617,30.85714286,11.61398176,20.48632219,-30.899,-27.044,-14.545,6.324,15.8603279,-11,0,Climb,14.3,8.2,1,39.52,39.52,Cut with Feed,15.8603279,Contouring
1806.88,G04,X1.0000,,,,,,3.66,0.89,0,4500,3,7.288888889,4.066666667,26.66666667,-30.899,-27.044,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1807.77,G02,X-32.4580,Y-25.9520,R4.7630,,,,5.27,0.58,260.9152542,4500,3,27.81355932,8.93220339,26.50847458,-32.458,-25.952,-1.559,1.092,1.916302075,-11,0,Climb,0,0,1,0,0,Air-Cut,1.916302075,Contouring
1808.35,G04,X1.0000,,,,,,3.43,0.9,0,4500,3,7.593406593,3.769230769,26,-32.458,-25.952,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1809.25,X-34.7630,Y-28.1350,,,,,,8.37,0.59,303.2166667,4500,3,30.9,13.95,25.01666667,-34.763,-28.135,-2.305,-2.183,3.174667542,-11,0,Climb,0,0,1,0,0,Air-Cut,3.174667542,Contouring
1809.84,G04,X1.0000,,,,,,8.47,1.19,52.04166667,4500,3,11.95,7.058333333,25.25,-34.763,-28.135,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1811.03,X-39.7630,Y-22.8570,,,,,,21.51,1.51,302.9934211,4500,3,34.03289474,14.15131579,25.99342105,-39.763,-22.857,-5,5.278,7.270301507,-11,0,Climb,0,0,1,0,0,Air-Cut,7.270301507,Contouring
1812.54,G04,X1.0000,,,,,,3.35,0.9,0,4500,3,7.989010989,3.681318681,26.83516484,-39.763,-22.857,0,0,0,-11,0,,0,0,,0,0,Dwell,0,Contouring
1813.44,Z-8.0000,,,,,,,22.13,7.43,24.29973118,4500,3,6.485215054,2.974462366,39.51478495,-39.763,-22.857,0,0,0,-8,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1820.87,G04,X1.0000,,,,,,5.41,2.1,96.32701422,4500,3,7.985781991,2.563981043,29.95260664,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1822.97,X28.7240,Y39.7630,,,,,,19.55,0.3,19669.35484,4500,3,149.483871,63.06451613,26,28.724,39.763,68.487,62.62,92.79942656,-8,0,,0,0,0,0,0,No Cut - Rapid motion,92.79942656,Contouring
